$0.10	$0.20	$0.50	$1.00	$2.00	$5.00	$10.00	$20.00	$30.00	
$0.01	$0.02	$0.05	$0.10	$0.20	$0.50	$1.00	$2.00	$3.00	39.75
$0.02	$0.04	$0.10	$0.20	$0.40	$1.00	$2.00	$4.00	$6.00	39.22
$0.03	$0.06	$0.15	$0.30	$0.60	$1.50	$3.00	$6.00	$9.00	40
$0.04	$0.08	$0.20	$0.40	$0.80	$2.00	$4.00	$8.00	$12.00	80
$0.05	$0.10	$0.25	$0.50	$1.00	$2.50	$5.00	$10.00	$15.00	88.89
$0.10	$0.20	$0.50	$1.00	$2.00	$5.00	$10.00	$20.00	$30.00	19.92
$0.14	$0.28	$0.70	$1.40	$2.80	$7.00	$14.00	$28.00	$42.00	68.97
$0.15	$0.30	$0.75	$1.50	$3.00	$7.50	$15.00	$30.00	$45.00	35.71
$0.20	$0.40	$1.00	$2.00	$4.00	$10.00	$20.00	$40.00	$60.00	37.74
$0.23	$0.46	$1.15	$2.30	$4.60	$11.50	$23.00	$46.00	$69.00	2,000.00
$0.25	$0.50	$1.25	$2.50	$5.00	$12.50	$25.00	$50.00	$75.00	400
$0.29	$0.58	$1.45	$2.90	$5.80	$14.50	$29.00	$58.00	$87.00	2,000.00
$0.30	$0.60	$1.50	$3.00	$6.00	$15.00	$30.00	$60.00	$90.00	166.67
$0.34	$0.68	$1.70	$3.40	$6.80	$17.00	$34.00	$68.00	$102.00	2,000.00
$0.35	$0.70	$1.75	$3.50	$7.00	$17.50	$35.00	$70.00	$105.00	1,142.86
$0.36	$0.72	$1.80	$3.60	$7.20	$18.00	$36.00	$72.00	$108.00	2,666.67
$0.40	$0.80	$2.00	$4.00	$8.00	$20.00	$40.00	$80.00	$120.00	2,105.26
$0.43	$0.86	$2.15	$4.30	$8.60	$21.50	$43.00	$86.00	$129.00	2,000.00
$0.45	$0.90	$2.25	$4.50	$9.00	$22.50	$45.00	$90.00	$135.00	400
$0.50	$1.00	$2.50	$5.00	$10.00	$25.00	$50.00	$100.00	$150.00	234.33
$0.55	$1.10	$2.75	$5.50	$11.00	$27.50	$55.00	$110.00	$165.00	1,000.00
$0.57	$1.14	$2.85	$5.70	$11.40	$28.50	$57.00	$114.00	$171.00	2,000.00
$0.60	$1.20	$3.00	$6.00	$12.00	$30.00	$60.00	$120.00	$180.00	2,000.00
$0.65	$1.30	$3.25	$6.50	$13.00	$32.50	$65.00	$130.00	$195.00	1,000.00
$0.70	$1.40	$3.50	$7.00	$14.00	$35.00	$70.00	$140.00	$210.00	3,333.33
$0.90	$1.80	$4.50	$9.00	$18.00	$45.00	$90.00	$180.00	$270.00	10,000.00
$0.95	$1.90	$4.75	$9.50	$19.00	$47.50	$95.00	$190.00	$285.00	10,000.00
$1.00	$2.00	$5.00	$10.00	$20.00	$50.00	$100.00	$200.00	$300.00	373.83
$1.10	$2.20	$5.50	$11.00	$22.00	$55.00	$110.00	$220.00	$330.00	1,000.00
$1.15	$2.30	$5.75	$11.50	$23.00	$57.50	$115.00	$230.00	$345.00	20,000.00
$1.20	$2.40	$6.00	$12.00	$24.00	$60.00	$120.00	$240.00	$360.00	4,000.00
$1.30	$2.60	$6.50	$13.00	$26.00	$65.00	$130.00	$260.00	$390.00	1,333.33
$1.37	$2.74	$6.85	$13.70	$27.40	$68.50	$137.00	$274.00	$411.00	20,000.00
$1.40	$2.80	$7.00	$14.00	$28.00	$70.00	$140.00	$280.00	$420.00	4,000.00
$1.50	$3.00	$7.50	$15.00	$30.00	$75.00	$150.00	$300.00	$450.00	800
$1.57	$3.14	$7.85	$15.70	$31.40	$78.50	$157.00	$314.00	$471.00	20,000.00
$1.60	$3.20	$8.00	$16.00	$32.00	$80.00	$160.00	$320.00	$480.00	2,000.00
$1.64	$3.28	$8.20	$16.40	$32.80	$82.00	$164.00	$328.00	$492.00	2,000.00
$1.67	$3.34	$8.35	$16.70	$33.40	$83.50	$167.00	$334.00	$501.00	2,000.00
$1.70	$3.40	$8.50	$17.00	$34.00	$85.00	$170.00	$340.00	$510.00	2,000.00
$1.80	$3.60	$9.00	$18.00	$36.00	$90.00	$180.00	$360.00	$540.00	1,000.00
$1.90	$3.80	$9.50	$19.00	$38.00	$95.00	$190.00	$380.00	$570.00	1,000.00
$2.00	$4.00	$10.00	$20.00	$40.00	$100.00	$200.00	$400.00	$600.00	555.56
$2.07	$4.14	$10.35	$20.70	$41.40	$103.50	$207.00	$414.00	$621.00	2,000.00
$2.10	$4.20	$10.50	$21.00	$42.00	$105.00	$210.00	$420.00	$630.00	4,000.00
$2.15	$4.30	$10.75	$21.50	$43.00	$107.50	$215.00	$430.00	$645.00	2,000.00
