$0.20	$0.50	$1.00	$2.00	$5.00	$10.00	$20.00	$30.00	$50.00	
$0.02	$0.05	$0.10	$0.20	$0.50	$1.00	$2.00	$3.00	$5.00	31.25
$0.04	$0.10	$0.20	$0.40	$1.00	$2.00	$4.00	$6.00	$10.00	74.07
$0.08	$0.20	$0.40	$0.80	$2.00	$4.00	$8.00	$12.00	$20.00	66.67
$0.10	$0.25	$0.50	$1.00	$2.50	$5.00	$10.00	$15.00	$25.00	44.44
$0.12	$0.30	$0.60	$1.20	$3.00	$6.00	$12.00	$18.00	$30.00	80
$0.16	$0.40	$0.80	$1.60	$4.00	$8.00	$16.00	$24.00	$40.00	200
$0.18	$0.45	$0.90	$1.80	$4.50	$9.00	$18.00	$27.00	$45.00	500
$0.20	$0.50	$1.00	$2.00	$5.00	$10.00	$20.00	$30.00	$50.00	19.73
$0.24	$0.60	$1.20	$2.40	$6.00	$12.00	$24.00	$36.00	$60.00	250
$0.28	$0.70	$1.40	$2.80	$7.00	$14.00	$28.00	$42.00	$70.00	83.33
$0.30	$0.75	$1.50	$3.00	$7.50	$15.00	$30.00	$45.00	$75.00	97.46
$0.40	$1.00	$2.00	$4.00	$10.00	$20.00	$40.00	$60.00	$100.00	123.07
$0.48	$1.20	$2.40	$4.80	$12.00	$24.00	$48.00	$72.00	$120.00	160
$0.64	$1.60	$3.20	$6.40	$16.00	$32.00	$64.00	$96.00	$160.00	571.43
$0.66	$1.65	$3.30	$6.60	$16.50	$33.00	$66.00	$99.00	$165.00	571.43
$0.78	$1.95	$3.90	$7.80	$19.50	$39.00	$78.00	$117.00	$195.00	571.43
$0.80	$2.00	$4.00	$8.00	$20.00	$40.00	$80.00	$120.00	$200.00	400
$0.84	$2.10	$4.20	$8.40	$21.00	$42.00	$84.00	$126.00	$210.00	800
$0.88	$2.20	$4.40	$8.80	$22.00	$44.00	$88.00	$132.00	$220.00	800
$0.96	$2.40	$4.80	$9.60	$24.00	$48.00	$96.00	$144.00	$240.00	1,000.00
$1.00	$2.50	$5.00	$10.00	$25.00	$50.00	$100.00	$150.00	$250.00	190.48
$1.02	$2.55	$5.10	$10.20	$25.50	$51.00	$102.00	$153.00	$255.00	473.93
$1.08	$2.70	$5.40	$10.80	$27.00	$54.00	$108.00	$162.00	$270.00	8,000.00
$1.10	$2.75	$5.50	$11.00	$27.50	$55.00	$110.00	$165.00	$275.00	4,545.45
$1.20	$3.00	$6.00	$12.00	$30.00	$60.00	$120.00	$180.00	$300.00	571.43
$1.40	$3.50	$7.00	$14.00	$35.00	$70.00	$140.00	$210.00	$350.00	7,272.73
$1.48	$3.70	$7.40	$14.80	$37.00	$74.00	$148.00	$222.00	$370.00	8,000.00
$1.50	$3.75	$7.50	$15.00	$37.50	$75.00	$150.00	$225.00	$375.00	20,000.00
$1.56	$3.90	$7.80	$15.60	$39.00	$78.00	$156.00	$234.00	$390.00	2,500.00
$1.60	$4.00	$8.00	$16.00	$40.00	$80.00	$160.00	$240.00	$400.00	294.12
$1.62	$4.05	$8.10	$16.20	$40.50	$81.00	$162.00	$243.00	$405.00	2,105.26
$1.68	$4.20	$8.40	$16.80	$42.00	$84.00	$168.00	$252.00	$420.00	7,692.31
$1.70	$4.25	$8.50	$17.00	$42.50	$85.00	$170.00	$255.00	$425.00	10,000.00
$1.80	$4.50	$9.00	$18.00	$45.00	$90.00	$180.00	$270.00	$450.00	1,904.76
$1.92	$4.80	$9.60	$19.20	$48.00	$96.00	$192.00	$288.00	$480.00	20,000.00
$2.00	$5.00	$10.00	$20.00	$50.00	$100.00	$200.00	$300.00	$500.00	166.39
$2.02	$5.05	$10.10	$20.20	$50.50	$101.00	$202.00	$303.00	$505.00	5,000.00
$2.08	$5.20	$10.40	$20.80	$52.00	$104.00	$208.00	$312.00	$520.00	6,666.67
$2.10	$5.25	$10.50	$21.00	$52.50	$105.00	$210.00	$315.00	$525.00	3,333.33
$2.12	$5.30	$10.60	$21.20	$53.00	$106.00	$212.00	$318.00	$530.00	6,451.61
$2.16	$5.40	$10.80	$21.60	$54.00	$108.00	$216.00	$324.00	$540.00	6,666.67
$2.20	$5.50	$11.00	$22.00	$55.00	$110.00	$220.00	$330.00	$550.00	20,000.00
$2.22	$5.55	$11.10	$22.20	$55.50	$111.00	$222.00	$333.00	$555.00	6,666.67
$2.30	$5.75	$11.50	$23.00	$57.50	$115.00	$230.00	$345.00	$575.00	3,846.15
$2.32	$5.80	$11.60	$23.20	$58.00	$116.00	$232.00	$348.00	$580.00	5,000.00
$2.38	$5.95	$11.90	$23.80	$59.50	$119.00	$238.00	$357.00	$595.00	6,666.67
$2.40	$6.00	$12.00	$24.00	$60.00	$120.00	$240.00	$360.00	$600.00	215.98
$2.46	$6.15	$12.30	$24.60	$61.50	$123.00	$246.00	$369.00	$615.00	20,000.00
$2.52	$6.30	$12.60	$25.20	$63.00	$126.00	$252.00	$378.00	$630.00	3,636.36
$2.62	$6.55	$13.10	$26.20	$65.50	$131.00	$262.00	$393.00	$655.00	11,428.57
$2.70	$6.75	$13.50	$27.00	$67.50	$135.00	$270.00	$405.00	$675.00	5,000.00
$2.80	$7.00	$14.00	$28.00	$70.00	$140.00	$280.00	$420.00	$700.00	3,333.33
$2.90	$7.25	$14.50	$29.00	$72.50	$145.00	$290.00	$435.00	$725.00	6,666.67
$2.92	$7.30	$14.60	$29.20	$73.00	$146.00	$292.00	$438.00	$730.00	6,666.67
$2.96	$7.40	$14.80	$29.60	$74.00	$148.00	$296.00	$444.00	$740.00	18,181.82
$3.00	$7.50	$15.00	$30.00	$75.00	$150.00	$300.00	$450.00	$750.00	241.55
