$0.10	$1.00	$2.00	$5.00	$10.00	$20.00	$30.00	$50.00	
$0.01	$0.10	$0.20	$0.50	$1.00	$2.00	$3.00	$5.00	34.47
$0.02	$0.20	$0.40	$1.00	$2.00	$4.00	$6.00	$10.00	28.41
$0.03	$0.30	$0.60	$1.50	$3.00	$6.00	$9.00	$15.00	98.72
$0.04	$0.40	$0.80	$2.00	$4.00	$8.00	$12.00	$20.00	131.63
$0.05	$0.50	$1.00	$2.50	$5.00	$10.00	$15.00	$25.00	82.27
$0.06	$0.60	$1.20	$3.00	$6.00	$12.00	$18.00	$30.00	197.45
$0.10	$1.00	$2.00	$5.00	$10.00	$20.00	$30.00	$50.00	19.19
$0.15	$1.50	$3.00	$7.50	$15.00	$30.00	$45.00	$75.00	25.64
$0.20	$2.00	$4.00	$10.00	$20.00	$40.00	$60.00	$100.00	47.58
$0.25	$2.50	$5.00	$12.50	$25.00	$50.00	$75.00	$125.00	7,272.73
$0.30	$3.00	$6.00	$15.00	$30.00	$60.00	$90.00	$150.00	191.39
$0.35	$3.50	$7.00	$17.50	$35.00	$70.00	$105.00	$175.00	14,705.88
$0.40	$4.00	$8.00	$20.00	$40.00	$80.00	$120.00	$200.00	2,341.92
$0.45	$4.50	$9.00	$22.50	$45.00	$90.00	$135.00	$225.00	13,513.51
$0.50	$5.00	$10.00	$25.00	$50.00	$100.00	$150.00	$250.00	142.94
$0.51	$5.10	$10.20	$25.50	$51.00	$102.00	$153.00	$255.00	1,679.26
$0.52	$5.20	$10.40	$26.00	$52.00	$104.00	$156.00	$260.00	2,040.82
$0.55	$5.50	$11.00	$27.50	$55.00	$110.00	$165.00	$275.00	125,000.00
$0.56	$5.60	$11.20	$28.00	$56.00	$112.00	$168.00	$280.00	1,843.32
$0.60	$6.00	$12.00	$30.00	$60.00	$120.00	$180.00	$300.00	705.72
$0.65	$6.50	$13.00	$32.50	$65.00	$130.00	$195.00	$325.00	33,898.31
$0.70	$7.00	$14.00	$35.00	$70.00	$140.00	$210.00	$350.00	13,698.63
$0.71	$7.10	$14.20	$35.50	$71.00	$142.00	$213.00	$355.00	2,000.00
