$0.50	$1.00	$2.00	$3.00		$5.00		$10.00	$20.00	
$0.05	$0.10	$0.20	$0.30		$0.50		$1.00	$2.00	104.19
$0.10	$0.20	$0.40	$0.60		$1.00		$2.00	$4.00	101.11
$0.20	$0.40	$0.80	$1.20		$2.00		$4.00	$8.00	200
$0.25	$0.50	$1.00	$1.50		$2.50		$5.00	$10.00	101.01
$0.30	$0.60	$1.20	$1.80		$3.00		$6.00	$12.00	166.67
$0.35	$0.70	$1.40	$2.10		$3.50		$7.00	$14.00	4,000.00
$0.40	$0.80	$1.60	$2.40		$4.00		$8.00	$16.00	133.33
$0.45	$0.90	$1.80	$2.70		$4.50		$9.00	$18.00	185.19
$0.50	$1.00	$2.00	$3.00		$5.00		$10.00	$20.00	98.28
$0.60	$1.20	$2.40	$3.60		$6.00		$12.00	$24.00	100
$0.65	$1.30	$2.60	$3.90		$6.50		$13.00	$26.00	5,000.00
$0.70	$1.40	$2.80	$4.20		$7.00		$14.00	$28.00	105.26
$0.75	$1.50	$3.00	$4.50		$7.50		$15.00	$30.00	100
$0.80	$1.60	$3.20	$4.80		$8.00		$16.00	$32.00	250
$0.85	$1.70	$3.40	$5.10		$8.50		$17.00	$34.00	2,083.33
$0.90	$1.80	$3.60	$5.40		$9.00		$18.00	$36.00	133.33
$1.00	$2.00	$4.00	$6.00		$10.00		$20.00	$40.00	115.07
$1.20	$2.40	$4.80	$7.20		$12.00		$24.00	$48.00	50
$1.25	$2.50	$5.00	$7.50		$12.50		$25.00	$50.00	108.11
$1.40	$2.80	$5.60	$8.40		$14.00		$28.00	$56.00	111.11
$1.50	$3.00	$6.00	$9.00		$15.00		$30.00	$60.00	153.85
$2.00	$4.00	$8.00	$12.00		$20.00		$40.00	$80.00	200
$2.10	$4.20	$8.40	$12.60		$21.00		$42.00	$84.00	222.22
$2.25	$4.50	$9.00	$13.50		$22.50		$45.00	$90.00	800
$2.50	$5.00	$10.00	$15.00		$25.00		$50.00	$100.00	107.82
$2.55	$5.10	$10.20	$15.30		$25.50		$51.00	$102.00	400
$2.90	$5.80	$11.60	$17.40		$29.00		$58.00	$116.00	666.67
$3.00	$6.00	$12.00	$18.00		$30.00		$60.00	$120.00	476.19
$4.00	$8.00	$16.00	$24.00		$40.00		$80.00	$160.00	1,666.67
$5.00	$10.00	$20.00	$30.00		$50.00		$100.00	$200.00	266.67
$5.20	$10.40	$20.80	$31.20		$52.00		$104.00	$208.00	578.7
$5.25	$10.50	$21.00	$31.50		$52.50		$105.00	$210.00	1,111.11
$6.00	$12.00	$24.00	$36.00		$60.00		$120.00	$240.00	724.64
$6.50	$13.00	$26.00	$39.00		$65.00		$130.00	$260.00	2,000.00
$7.00	$14.00	$28.00	$42.00		$70.00		$140.00	$280.00	531.91
$7.40	$14.80	$29.60	$44.40		$74.00		$148.00	$296.00	952.38
$7.50	$15.00	$30.00	$45.00		$75.00		$150.00	$300.00	1,000.00
$8.00	$16.00	$32.00	$48.00		$80.00		$160.00	$320.00	1,111.11
$8.25	$16.50	$33.00	$49.50		$82.50		$165.00	$330.00	1,176.47
$9.00	$18.00	$36.00	$54.00		$90.00		$180.00	$360.00	714.29
$10.00	$20.00	$40.00	$60.00		$100.00		$200.00	$400.00	415.11
$10.40	$20.80	$41.60	$62.40		$104.00		$208.00	$416.00	2,000.00
$11.00	$22.00	$44.00	$66.00		$110.00		$220.00	$440.00	1,250.00
$11.25	$22.50	$45.00	$67.50		$112.50		$225.00	$450.00	10,000.00
$12.00	$24.00	$48.00	$72.00		$120.00		$240.00	$480.00	874.13
$12.30	$24.60	$49.20	$73.80		$123.00		$246.00	$492.00	4,000.00
$13.00	$26.00	$52.00	$78.00		$130.00		$260.00	$520.00	1,428.57
$14.00	$28.00	$56.00	$84.00		$140.00		$280.00	$560.00	1,428.57
$15.00	$30.00	$60.00	$90.00		$150.00		$300.00	$600.00	692.04
$16.00	$32.00	$64.00	$96.00		$160.00		$320.00	$640.00	1,666.67
$17.00	$34.00	$68.00	$102.00		$170.00		$340.00	$680.00	1,428.57
$18.00	$36.00	$72.00	$108.00		$180.00		$360.00	$720.00	10,000.00
$18.15	$36.30	$72.60	$108.90		$181.50		$363.00	$726.00	10,000.00
$20.00	$40.00	$80.00	$120.00		$200.00		$400.00	$800.00	10,000.00
$20.10	$40.20	$80.40	$120.60		$201.00		$402.00	$804.00	11,560.69
$20.20	$40.40	$80.80	$121.20		$202.00		$404.00	$808.00	10,416.67
$21.00	$42.00	$84.00	$126.00		$210.00		$420.00	$840.00	10,416.67
$22.80	$45.60	$91.20	$136.80		$228.00		$456.00	$912.00	10,000.00
$24.00	$48.00	$96.00	$144.00		$240.00		$480.00	$960.00	20,000.00
$25.00	$50.00	$100.00	$150.00		$250.00		$500.00	$1,000.00	22,222.22
$25.50	$51.00	$102.00	$153.00		$255.00		$510.00	$1,020.00	20,000.00
$25.55	$51.10	$102.20	$153.30		$255.50		$511.00	$1,022.00	20,000.00
$26.00	$52.00	$104.00	$156.00		$260.00		$520.00	$1,040.00	20,000.00
$30.00	$60.00	$120.00	$180.00		$300.00		$600.00	$1,200.00	13,333.33
$30.10	$60.20	$120.40	$180.60		$301.00		$602.00	$1,204.00	40,000.00
$30.20	$60.40	$120.80	$181.20		$302.00		$604.00	$1,208.00	40,000.00
$30.45	$60.90	$121.80	$182.70		$304.50		$609.00	$1,218.00	7,462.69
$30.50	$61.00	$122.00	$183.00		$305.00		$610.00	$1,220.00	40,000.00
