$0.50	$1.00	$2.00	$5.00	$10.00	$20.00	$30.00	$50.00	
$0.05	$0.10	$0.20	$0.50	$1.00	$2.00	$3.00	$5.00	29.41
$0.10	$0.20	$0.40	$1.00	$2.00	$4.00	$6.00	$10.00	30.76
$0.25	$0.50	$1.00	$2.50	$5.00	$10.00	$15.00	$25.00	33.33
$0.50	$1.00	$2.00	$5.00	$10.00	$20.00	$30.00	$50.00	30.08
$0.60	$1.20	$2.40	$6.00	$12.00	$24.00	$36.00	$60.00	83.33
$0.75	$1.50	$3.00	$7.50	$15.00	$30.00	$45.00	$75.00	41.67
$1.00	$2.00	$4.00	$10.00	$20.00	$40.00	$60.00	$100.00	20.94
$1.05	$2.10	$4.20	$10.50	$21.00	$42.00	$63.00	$105.00	20,000.00
$1.25	$2.50	$5.00	$12.50	$25.00	$50.00	$75.00	$125.00	285.71
$1.50	$3.00	$6.00	$15.00	$30.00	$60.00	$90.00	$150.00	10,000.00
$1.60	$3.20	$6.40	$16.00	$32.00	$64.00	$96.00	$160.00	1,818.18
$2.05	$4.10	$8.20	$20.50	$41.00	$82.00	$123.00	$205.00	4,000.00
$2.10	$4.20	$8.40	$21.00	$42.00	$84.00	$126.00	$210.00	2,528.45
$2.50	$5.00	$10.00	$25.00	$50.00	$100.00	$150.00	$250.00	115.59
$2.60	$5.20	$10.40	$26.00	$52.00	$104.00	$156.00	$260.00	3,076.92
$2.75	$5.50	$11.00	$27.50	$55.00	$110.00	$165.00	$275.00	3,039.51
$3.00	$6.00	$12.00	$30.00	$60.00	$120.00	$180.00	$300.00	12,500.00
$3.05	$6.10	$12.20	$30.50	$61.00	$122.00	$183.00	$305.00	4,000.00
$3.10	$6.20	$12.40	$31.00	$62.00	$124.00	$186.00	$310.00	100,000.00
$3.25	$6.50	$13.00	$32.50	$65.00	$130.00	$195.00	$325.00	11,111.11
$3.40	$6.80	$13.60	$34.00	$68.00	$136.00	$204.00	$340.00	20,000.00
$3.50	$7.00	$14.00	$35.00	$70.00	$140.00	$210.00	$350.00	5,714.29
$3.55	$7.10	$14.20	$35.50	$71.00	$142.00	$213.00	$355.00	4,000.00
$3.60	$7.20	$14.40	$36.00	$72.00	$144.00	$216.00	$360.00	2,500.00
$3.95	$7.90	$15.80	$39.50	$79.00	$158.00	$237.00	$395.00	28,571.43
$4.00	$8.00	$16.00	$40.00	$80.00	$160.00	$240.00	$400.00	13,333.33
$4.10	$8.20	$16.40	$41.00	$82.00	$164.00	$246.00	$410.00	2,000.00
$4.25	$8.50	$17.00	$42.50	$85.00	$170.00	$255.00	$425.00	66,666.67
$4.40	$8.80	$17.60	$44.00	$88.00	$176.00	$264.00	$440.00	20,000.00
$4.60	$9.20	$18.40	$46.00	$92.00	$184.00	$276.00	$460.00	16,666.67
$4.75	$9.50	$19.00	$47.50	$95.00	$190.00	$285.00	$475.00	3,333.33
$4.80	$9.60	$19.20	$48.00	$96.00	$192.00	$288.00	$480.00	4,000.00
$5.00	$10.00	$20.00	$50.00	$100.00	$200.00	$300.00	$500.00	134.95
$5.05	$10.10	$20.20	$50.50	$101.00	$202.00	$303.00	$505.00	20,000.00
$5.25	$10.50	$21.00	$52.50	$105.00	$210.00	$315.00	$525.00	20,000.00
$5.50	$11.00	$22.00	$55.00	$110.00	$220.00	$330.00	$550.00	20,000.00
$5.55	$11.10	$22.20	$55.50	$111.00	$222.00	$333.00	$555.00	10,000.00
$5.70	$11.40	$22.80	$57.00	$114.00	$228.00	$342.00	$570.00	20,000.00
$5.75	$11.50	$23.00	$57.50	$115.00	$230.00	$345.00	$575.00	6,451.61
$5.80	$11.60	$23.20	$58.00	$116.00	$232.00	$348.00	$580.00	20,000.00
$6.00	$12.00	$24.00	$60.00	$120.00	$240.00	$360.00	$600.00	5,000.00
$6.05	$12.10	$24.20	$60.50	$121.00	$242.00	$363.00	$605.00	66,666.67
$6.10	$12.20	$24.40	$61.00	$122.00	$244.00	$366.00	$610.00	10,000.00
$6.15	$12.30	$24.60	$61.50	$123.00	$246.00	$369.00	$615.00	20,000.00
$6.25	$12.50	$25.00	$62.50	$125.00	$250.00	$375.00	$625.00	40,000.00
$6.70	$13.40	$26.80	$67.00	$134.00	$268.00	$402.00	$670.00	20,000.00
$7.10	$14.20	$28.40	$71.00	$142.00	$284.00	$426.00	$710.00	20,000.00
$7.15	$14.30	$28.60	$71.50	$143.00	$286.00	$429.00	$715.00	20,000.00
$7.50	$15.00	$30.00	$75.00	$150.00	$300.00	$450.00	$750.00	357.14
$7.55	$15.10	$30.20	$75.50	$151.00	$302.00	$453.00	$755.00	6,666.67
$7.60	$15.20	$30.40	$76.00	$152.00	$304.00	$456.00	$760.00	20,000.00
$7.70	$15.40	$30.80	$77.00	$154.00	$308.00	$462.00	$770.00	20,000.00
$7.85	$15.70	$31.40	$78.50	$157.00	$314.00	$471.00	$785.00	20,000.00
$8.00	$16.00	$32.00	$80.00	$160.00	$320.00	$480.00	$800.00	20,000.00
$8.20	$16.40	$32.80	$82.00	$164.00	$328.00	$492.00	$820.00	20,000.00
$8.25	$16.50	$33.00	$82.50	$165.00	$330.00	$495.00	$825.00	20,000.00
$8.35	$16.70	$33.40	$83.50	$167.00	$334.00	$501.00	$835.00	20,000.00
$8.50	$17.00	$34.00	$85.00	$170.00	$340.00	$510.00	$850.00	11,111.11
$8.55	$17.10	$34.20	$85.50	$171.00	$342.00	$513.00	$855.00	10,000.00
$8.95	$17.90	$35.80	$89.50	$179.00	$358.00	$537.00	$895.00	200,000.00
$9.00	$18.00	$36.00	$90.00	$180.00	$360.00	$540.00	$900.00	20,000.00
$9.25	$18.50	$37.00	$92.50	$185.00	$370.00	$555.00	$925.00	66,666.67
$9.30	$18.60	$37.20	$93.00	$186.00	$372.00	$558.00	$930.00	3,333.33
$9.35	$18.70	$37.40	$93.50	$187.00	$374.00	$561.00	$935.00	4,000.00
$9.60	$19.20	$38.40	$96.00	$192.00	$384.00	$576.00	$960.00	20,000.00
$10.00	$20.00	$40.00	$100.00	$200.00	$400.00	$600.00	$1,000.00	388.35
$10.05	$20.10	$40.20	$100.50	$201.00	$402.00	$603.00	$1,005.00	500,000.00
$10.20	$20.40	$40.80	$102.00	$204.00	$408.00	$612.00	$1,020.00	4,000.00
$10.25	$20.50	$41.00	$102.50	$205.00	$410.00	$615.00	$1,025.00	25,000.00
$10.30	$20.60	$41.20	$103.00	$206.00	$412.00	$618.00	$1,030.00	4,000.00
$10.50	$21.00	$42.00	$105.00	$210.00	$420.00	$630.00	$1,050.00	25,000.00
$10.55	$21.10	$42.20	$105.50	$211.00	$422.00	$633.00	$1,055.00	2,857.14
$10.60	$21.20	$42.40	$106.00	$212.00	$424.00	$636.00	$1,060.00	20,000.00
$10.70	$21.40	$42.80	$107.00	$214.00	$428.00	$642.00	$1,070.00	10,000.00
$11.00	$22.00	$44.00	$110.00	$220.00	$440.00	$660.00	$1,100.00	10,000.00
$11.10	$22.20	$44.40	$111.00	$222.00	$444.00	$666.00	$1,110.00	1,481.48
$11.25	$22.50	$45.00	$112.50	$225.00	$450.00	$675.00	$1,125.00	4,651.16
$11.50	$23.00	$46.00	$115.00	$230.00	$460.00	$690.00	$1,150.00	3,906.25
$11.55	$23.10	$46.20	$115.50	$231.00	$462.00	$693.00	$1,155.00	5,000.00
$11.65	$23.30	$46.60	$116.50	$233.00	$466.00	$699.00	$1,165.00	13,333.33
$11.80	$23.60	$47.20	$118.00	$236.00	$472.00	$708.00	$1,180.00	13,333.33
$12.00	$24.00	$48.00	$120.00	$240.00	$480.00	$720.00	$1,200.00	4,000.00
$12.10	$24.20	$48.40	$121.00	$242.00	$484.00	$726.00	$1,210.00	4,000.00
$12.20	$24.40	$48.80	$122.00	$244.00	$488.00	$732.00	$1,220.00	20,000.00
$12.25	$24.50	$49.00	$122.50	$245.00	$490.00	$735.00	$1,225.00	5,000.00
$12.50	$25.00	$50.00	$125.00	$250.00	$500.00	$750.00	$1,250.00	412.37
$12.70	$25.40	$50.80	$127.00	$254.00	$508.00	$762.00	$1,270.00	4,000.00
$12.85	$25.70	$51.40	$128.50	$257.00	$514.00	$771.00	$1,285.00	20,000.00
$12.95	$25.90	$51.80	$129.50	$259.00	$518.00	$777.00	$1,295.00	3,333.33
$13.00	$26.00	$52.00	$130.00	$260.00	$520.00	$780.00	$1,300.00	7,142.86
$13.05	$26.10	$52.20	$130.50	$261.00	$522.00	$783.00	$1,305.00	66,666.67
$13.25	$26.50	$53.00	$132.50	$265.00	$530.00	$795.00	$1,325.00	20,000.00
$13.30	$26.60	$53.20	$133.00	$266.00	$532.00	$798.00	$1,330.00	20,000.00
$13.60	$27.20	$54.40	$136.00	$272.00	$544.00	$816.00	$1,360.00	20,000.00
$13.80	$27.60	$55.20	$138.00	$276.00	$552.00	$828.00	$1,380.00	4,000.00
$14.05	$28.10	$56.20	$140.50	$281.00	$562.00	$843.00	$1,405.00	4,000.00
$14.10	$28.20	$56.40	$141.00	$282.00	$564.00	$846.00	$1,410.00	20,000.00
$14.60	$29.20	$58.40	$146.00	$292.00	$584.00	$876.00	$1,460.00	10,000.00
$15.00	$30.00	$60.00	$150.00	$300.00	$600.00	$900.00	$1,500.00	602.41
$15.05	$30.10	$60.20	$150.50	$301.00	$602.00	$903.00	$1,505.00	6,666.67
$15.45	$30.90	$61.80	$154.50	$309.00	$618.00	$927.00	$1,545.00	4,000.00
$15.50	$31.00	$62.00	$155.00	$310.00	$620.00	$930.00	$1,550.00	66,666.67
$15.60	$31.20	$62.40	$156.00	$312.00	$624.00	$936.00	$1,560.00	2,000.00
$15.65	$31.30	$62.60	$156.50	$313.00	$626.00	$939.00	$1,565.00	26,666.67
$15.75	$31.50	$63.00	$157.50	$315.00	$630.00	$945.00	$1,575.00	8,695.65
$16.40	$32.80	$65.60	$164.00	$328.00	$656.00	$984.00	$1,640.00	20,000.00
$16.45	$32.90	$65.80	$164.50	$329.00	$658.00	$987.00	$1,645.00	40,000.00
$16.50	$33.00	$66.00	$165.00	$330.00	$660.00	$990.00	$1,650.00	25,000.00
$16.55	$33.10	$66.20	$165.50	$331.00	$662.00	$993.00	$1,655.00	6,666.67
$16.60	$33.20	$66.40	$166.00	$332.00	$664.00	$996.00	$1,660.00	40,000.00
$16.65	$33.30	$66.60	$166.50	$333.00	$666.00	$999.00	$1,665.00	20,000.00
$16.80	$33.60	$67.20	$168.00	$336.00	$672.00	$1,008.00	$1,680.00	20,000.00
$16.85	$33.70	$67.40	$168.50	$337.00	$674.00	$1,011.00	$1,685.00	20,000.00
$17.00	$34.00	$68.00	$170.00	$340.00	$680.00	$1,020.00	$1,700.00	20,000.00
$17.75	$35.50	$71.00	$177.50	$355.00	$710.00	$1,065.00	$1,775.00	66,666.67
$18.00	$36.00	$72.00	$180.00	$360.00	$720.00	$1,080.00	$1,800.00	400,000.00
$18.30	$36.60	$73.20	$183.00	$366.00	$732.00	$1,098.00	$1,830.00	20,000.00
$18.45	$36.90	$73.80	$184.50	$369.00	$738.00	$1,107.00	$1,845.00	20,000.00
$18.50	$37.00	$74.00	$185.00	$370.00	$740.00	$1,110.00	$1,850.00	28,571.43
$18.75	$37.50	$75.00	$187.50	$375.00	$750.00	$1,125.00	$1,875.00	26,666.67
$19.00	$38.00	$76.00	$190.00	$380.00	$760.00	$1,140.00	$1,900.00	25,000.00
$19.30	$38.60	$77.20	$193.00	$386.00	$772.00	$1,158.00	$1,930.00	40,000.00
$19.80	$39.60	$79.20	$198.00	$396.00	$792.00	$1,188.00	$1,980.00	11,111.11
$19.85	$39.70	$79.40	$198.50	$397.00	$794.00	$1,191.00	$1,985.00	66,666.67
$20.05	$40.10	$80.20	$200.50	$401.00	$802.00	$1,203.00	$2,005.00	40,000.00
$20.10	$40.20	$80.40	$201.00	$402.00	$804.00	$1,206.00	$2,010.00	20,000.00
$20.25	$40.50	$81.00	$202.50	$405.00	$810.00	$1,215.00	$2,025.00	11,428.57
$21.00	$42.00	$84.00	$210.00	$420.00	$840.00	$1,260.00	$2,100.00	20,000.00
$21.05	$42.10	$84.20	$210.50	$421.00	$842.00	$1,263.00	$2,105.00	20,000.00
$22.70	$45.40	$90.80	$227.00	$454.00	$908.00	$1,362.00	$2,270.00	40,000.00
$23.00	$46.00	$92.00	$230.00	$460.00	$920.00	$1,380.00	$2,300.00	100,000.00
$23.45	$46.90	$93.80	$234.50	$469.00	$938.00	$1,407.00	$2,345.00	200,000.00
$23.65	$47.30	$94.60	$236.50	$473.00	$946.00	$1,419.00	$2,365.00	100,000.00
$23.85	$47.70	$95.40	$238.50	$477.00	$954.00	$1,431.00	$2,385.00	66,666.67
$24.30	$48.60	$97.20	$243.00	$486.00	$972.00	$1,458.00	$2,430.00	40,000.00
$24.55	$49.10	$98.20	$245.50	$491.00	$982.00	$1,473.00	$2,455.00	66,666.67
$24.95	$49.90	$99.80	$249.50	$499.00	$998.00	$1,497.00	$2,495.00	200,000.00
$25.00	$50.00	$100.00	$250.00	$500.00	$1,000.00	$1,500.00	$2,500.00	928.07
$25.05	$50.10	$100.20	$250.50	$501.00	$1,002.00	$1,503.00	$2,505.00	400,000.00
$25.60	$51.20	$102.40	$256.00	$512.00	$1,024.00	$1,536.00	$2,560.00	400,000.00
$25.75	$51.50	$103.00	$257.50	$515.00	$1,030.00	$1,545.00	$2,575.00	400,000.00
$26.25	$52.50	$105.00	$262.50	$525.00	$1,050.00	$1,575.00	$2,625.00	400,000.00
$26.30	$52.60	$105.20	$263.00	$526.00	$1,052.00	$1,578.00	$2,630.00	400,000.00
$26.70	$53.40	$106.80	$267.00	$534.00	$1,068.00	$1,602.00	$2,670.00	400,000.00
$27.50	$55.00	$110.00	$275.00	$550.00	$1,100.00	$1,650.00	$2,750.00	400,000.00
$28.50	$57.00	$114.00	$285.00	$570.00	$1,140.00	$1,710.00	$2,850.00	400,000.00
$30.05	$60.10	$120.20	$300.50	$601.00	$1,202.00	$1,803.00	$3,005.00	400,000.00
$32.30	$64.60	$129.20	$323.00	$646.00	$1,292.00	$1,938.00	$3,230.00	400,000.00
$34.25	$68.50	$137.00	$342.50	$685.00	$1,370.00	$2,055.00	$3,425.00	400,000.00
$34.80	$69.60	$139.20	$348.00	$696.00	$1,392.00	$2,088.00	$3,480.00	400,000.00
$37.30	$74.60	$149.20	$373.00	$746.00	$1,492.00	$2,238.00	$3,730.00	400,000.00
$37.50	$75.00	$150.00	$375.00	$750.00	$1,500.00	$2,250.00	$3,750.00	86,956.52
$38.05	$76.10	$152.20	$380.50	$761.00	$1,522.00	$2,283.00	$3,805.00	500,000.00
$50.00	$100.00	$200.00	$500.00	$1,000.00	$2,000.00	$3,000.00	$5,000.00	18,518.52
$73.00	$146.00	$292.00	$730.00	$1,460.00	$2,920.00	$4,380.00	$7,300.00	1,000,000.00
$250.00	$500.00	$1,000.00	$2,500.00	$5,000.00	$10,000.00	$15,000.00	$25,000.00	500,000.00
$500.00	$1,000.00	$2,000.00	$5,000.00	$10,000.00	$20,000.00	$30,000.00	$50,000.00	2,000,000.00
