$0.50	$1.00	$2.00	$3.00	$5.00	$10.00	$20.00	$30.00	
$0.05	$0.10	$0.20	$0.30	$0.50	$1.00	$2.00	$3.00	44.43
$0.10	$0.20	$0.40	$0.60	$1.00	$2.00	$4.00	$6.00	42.11
$0.15	$0.30	$0.60	$0.90	$1.50	$3.00	$6.00	$9.00	571.43
$0.20	$0.40	$0.80	$1.20	$2.00	$4.00	$8.00	$12.00	285.71
$0.25	$0.50	$1.00	$1.50	$2.50	$5.00	$10.00	$15.00	45.98
$0.30	$0.60	$1.20	$1.80	$3.00	$6.00	$12.00	$18.00	571.43
$0.35	$0.70	$1.40	$2.10	$3.50	$7.00	$14.00	$21.00	571.43
$0.45	$0.90	$1.80	$2.70	$4.50	$9.00	$18.00	$27.00	571.43
$0.50	$1.00	$2.00	$3.00	$5.00	$10.00	$20.00	$30.00	45.98
$0.55	$1.10	$2.20	$3.30	$5.50	$11.00	$22.00	$33.00	571.43
$0.60	$1.20	$2.40	$3.60	$6.00	$12.00	$24.00	$36.00	571.43
$0.65	$1.30	$2.60	$3.90	$6.50	$13.00	$26.00	$39.00	571.43
$0.70	$1.40	$2.80	$4.20	$7.00	$14.00	$28.00	$42.00	571.43
$1.00	$2.00	$4.00	$6.00	$10.00	$20.00	$40.00	$60.00	41.24
$1.05	$2.10	$4.20	$6.30	$10.50	$21.00	$42.00	$63.00	200
$1.10	$2.20	$4.40	$6.60	$11.00	$22.00	$44.00	$66.00	571.43
$1.15	$2.30	$4.60	$6.90	$11.50	$23.00	$46.00	$69.00	571.43
$1.50	$3.00	$6.00	$9.00	$15.00	$30.00	$60.00	$90.00	160
$1.55	$3.10	$6.20	$9.30	$15.50	$31.00	$62.00	$93.00	2,484.47
$1.70	$3.40	$6.80	$10.20	$17.00	$34.00	$68.00	$102.00	2,484.47
$1.75	$3.50	$7.00	$10.50	$17.50	$35.00	$70.00	$105.00	2,484.47
$1.80	$3.60	$7.20	$10.80	$18.00	$36.00	$72.00	$108.00	1,000.00
$1.85	$3.70	$7.40	$11.10	$18.50	$37.00	$74.00	$111.00	464.58
$1.95	$3.90	$7.80	$11.70	$19.50	$39.00	$78.00	$117.00	2,484.47
$2.00	$4.00	$8.00	$12.00	$20.00	$40.00	$80.00	$120.00	500
$2.10	$4.20	$8.40	$12.60	$21.00	$42.00	$84.00	$126.00	5,000.00
$2.25	$4.50	$9.00	$13.50	$22.50	$45.00	$90.00	$135.00	1,000.00
$2.30	$4.60	$9.20	$13.80	$23.00	$46.00	$92.00	$138.00	5,000.00
$2.50	$5.00	$10.00	$15.00	$25.00	$50.00	$100.00	$150.00	53.2
$2.55	$5.10	$10.20	$15.30	$25.50	$51.00	$102.00	$153.00	1,108.03
$2.60	$5.20	$10.40	$15.60	$26.00	$52.00	$104.00	$156.00	860.22
$2.70	$5.40	$10.80	$16.20	$27.00	$54.00	$108.00	$162.00	2,000.00
$2.75	$5.50	$11.00	$16.50	$27.50	$55.00	$110.00	$165.00	2,500.00
$2.80	$5.60	$11.20	$16.80	$28.00	$56.00	$112.00	$168.00	2,484.47
$2.85	$5.70	$11.40	$17.10	$28.50	$57.00	$114.00	$171.00	2,484.47
$3.05	$6.10	$12.20	$18.30	$30.50	$61.00	$122.00	$183.00	2,000.00
$3.10	$6.20	$12.40	$18.60	$31.00	$62.00	$124.00	$186.00	2,484.47
$3.35	$6.70	$13.40	$20.10	$33.50	$67.00	$134.00	$201.00	2,000.00
$3.40	$6.80	$13.60	$20.40	$34.00	$68.00	$136.00	$204.00	1,509.43
$3.50	$7.00	$14.00	$21.00	$35.00	$70.00	$140.00	$210.00	462.43
$3.55	$7.10	$14.20	$21.30	$35.50	$71.00	$142.00	$213.00	2,666.67
$3.60	$7.20	$14.40	$21.60	$36.00	$72.00	$144.00	$216.00	1,532.57
$3.65	$7.30	$14.60	$21.90	$36.50	$73.00	$146.00	$219.00	1,532.57
$3.70	$7.40	$14.80	$22.20	$37.00	$74.00	$148.00	$222.00	1,532.57
$3.75	$7.50	$15.00	$22.50	$37.50	$75.00	$150.00	$225.00	2,857.14
$3.90	$7.80	$15.60	$23.40	$39.00	$78.00	$156.00	$234.00	2,484.47
$4.05	$8.10	$16.20	$24.30	$40.50	$81.00	$162.00	$243.00	1,574.80
$4.20	$8.40	$16.80	$25.20	$42.00	$84.00	$168.00	$252.00	2,173.91
$4.50	$9.00	$18.00	$27.00	$45.00	$90.00	$180.00	$270.00	4,000.00
$4.55	$9.10	$18.20	$27.30	$45.50	$91.00	$182.00	$273.00	20,000.00
$4.65	$9.30	$18.60	$27.90	$46.50	$93.00	$186.00	$279.00	10,000.00
$5.00	$10.00	$20.00	$30.00	$50.00	$100.00	$200.00	$300.00	103.09
$5.10	$10.20	$20.40	$30.60	$51.00	$102.00	$204.00	$306.00	1,532.57
$5.20	$10.40	$20.80	$31.20	$52.00	$104.00	$208.00	$312.00	2,484.47
$5.45	$10.90	$21.80	$32.70	$54.50	$109.00	$218.00	$327.00	5,555.56
$5.60	$11.20	$22.40	$33.60	$56.00	$112.00	$224.00	$336.00	1,990.05
$5.70	$11.40	$22.80	$34.20	$57.00	$114.00	$228.00	$342.00	2,484.47
$5.80	$11.60	$23.20	$34.80	$58.00	$116.00	$232.00	$348.00	20,000.00
$6.00	$12.00	$24.00	$36.00	$60.00	$120.00	$240.00	$360.00	1,176.47
$6.30	$12.60	$25.20	$37.80	$63.00	$126.00	$252.00	$378.00	20,000.00
$6.50	$13.00	$26.00	$39.00	$65.00	$130.00	$260.00	$390.00	1,923.08
$6.80	$13.60	$27.20	$40.80	$68.00	$136.00	$272.00	$408.00	3,225.81
$7.00	$14.00	$28.00	$42.00	$70.00	$140.00	$280.00	$420.00	5,000.00
$7.15	$14.30	$28.60	$42.90	$71.50	$143.00	$286.00	$429.00	5,000.00
$7.20	$14.40	$28.80	$43.20	$72.00	$144.00	$288.00	$432.00	2,484.47
$7.30	$14.60	$29.20	$43.80	$73.00	$146.00	$292.00	$438.00	1,532.57
$7.50	$15.00	$30.00	$45.00	$75.00	$150.00	$300.00	$450.00	314.96
$7.60	$15.20	$30.40	$45.60	$76.00	$152.00	$304.00	$456.00	1,754.39
$8.10	$16.20	$32.40	$48.60	$81.00	$162.00	$324.00	$486.00	4,000.00
$8.50	$17.00	$34.00	$51.00	$85.00	$170.00	$340.00	$510.00	892.86
$8.60	$17.20	$34.40	$51.60	$86.00	$172.00	$344.00	$516.00	4,000.00
$8.80	$17.60	$35.20	$52.80	$88.00	$176.00	$352.00	$528.00	1,886.79
$8.85	$17.70	$35.40	$53.10	$88.50	$177.00	$354.00	$531.00	4,000.00
$9.20	$18.40	$36.80	$55.20	$92.00	$184.00	$368.00	$552.00	20,000.00
$9.30	$18.60	$37.20	$55.80	$93.00	$186.00	$372.00	$558.00	5,000.00
$9.45	$18.90	$37.80	$56.70	$94.50	$189.00	$378.00	$567.00	5,000.00
$9.50	$19.00	$38.00	$57.00	$95.00	$190.00	$380.00	$570.00	5,000.00
$9.60	$19.20	$38.40	$57.60	$96.00	$192.00	$384.00	$576.00	5,000.00
$9.90	$19.80	$39.60	$59.40	$99.00	$198.00	$396.00	$594.00	12,500.00
$10.00	$20.00	$40.00	$60.00	$100.00	$200.00	$400.00	$600.00	1,000.00
$10.40	$20.80	$41.60	$62.40	$104.00	$208.00	$416.00	$624.00	3,846.15
$10.60	$21.20	$42.40	$63.60	$106.00	$212.00	$424.00	$636.00	40,000.00
$10.65	$21.30	$42.60	$63.90	$106.50	$213.00	$426.00	$639.00	10,000.00
$10.90	$21.80	$43.60	$65.40	$109.00	$218.00	$436.00	$654.00	5,000.00
$11.00	$22.00	$44.00	$66.00	$110.00	$220.00	$440.00	$660.00	10,000.00
$11.20	$22.40	$44.80	$67.20	$112.00	$224.00	$448.00	$672.00	5,000.00
$12.00	$24.00	$48.00	$72.00	$120.00	$240.00	$480.00	$720.00	10,000.00
$12.30	$24.60	$49.20	$73.80	$123.00	$246.00	$492.00	$738.00	3,846.15
$12.50	$25.00	$50.00	$75.00	$125.00	$250.00	$500.00	$750.00	10,000.00
$13.00	$26.00	$52.00	$78.00	$130.00	$260.00	$520.00	$780.00	40,000.00
$13.25	$26.50	$53.00	$79.50	$132.50	$265.00	$530.00	$795.00	20,000.00
$13.50	$27.00	$54.00	$81.00	$135.00	$270.00	$540.00	$810.00	20,000.00
$13.60	$27.20	$54.40	$81.60	$136.00	$272.00	$544.00	$816.00	1,666.67
$14.00	$28.00	$56.00	$84.00	$140.00	$280.00	$560.00	$840.00	3,846.15
$14.20	$28.40	$56.80	$85.20	$142.00	$284.00	$568.00	$852.00	1,923.08
$15.00	$30.00	$60.00	$90.00	$150.00	$300.00	$600.00	$900.00	3,076.92
$16.20	$32.40	$64.80	$97.20	$162.00	$324.00	$648.00	$972.00	3,846.15
$16.80	$33.60	$67.20	$100.80	$168.00	$336.00	$672.00	$1,008.00	3,846.15
$17.60	$35.20	$70.40	$105.60	$176.00	$352.00	$704.00	$1,056.00	6,250.00
$17.80	$35.60	$71.20	$106.80	$178.00	$356.00	$712.00	$1,068.00	100,000.00
