$1.00	$2.00	$3.00	$5.00	$10.00	$20.00	
$0.10	$0.20	$0.30	$0.50	$1.00	$2.00	114.45
$0.15	$0.30	$0.45	$0.75	$1.50	$3.00	81.9
$0.20	$0.40	$0.60	$1.00	$2.00	$4.00	120.29
$0.25	$0.50	$0.75	$1.25	$2.50	$5.00	74.87
$0.30	$0.60	$0.90	$1.50	$3.00	$6.00	82.43
$0.35	$0.70	$1.05	$1.75	$3.50	$7.00	84.4
$0.40	$0.80	$1.20	$2.00	$4.00	$8.00	72.23
$0.45	$0.90	$1.35	$2.25	$4.50	$9.00	85.99
$0.50	$1.00	$1.50	$2.50	$5.00	$10.00	73.74
$0.55	$1.10	$1.65	$2.75	$5.50	$11.00	79.74
$0.60	$1.20	$1.80	$3.00	$6.00	$12.00	81.06
$0.65	$1.30	$1.95	$3.25	$6.50	$13.00	82.22
$0.70	$1.40	$2.10	$3.50	$7.00	$14.00	90.65
$0.75	$1.50	$2.25	$3.75	$7.50	$15.00	85.19
$0.80	$1.60	$2.40	$4.00	$8.00	$16.00	97.15
$0.85	$1.70	$2.55	$4.25	$8.50	$17.00	101.33
$0.90	$1.80	$2.70	$4.50	$9.00	$18.00	100.85
$0.95	$1.90	$2.85	$4.75	$9.50	$19.00	118.72
$1.00	$2.00	$3.00	$5.00	$10.00	$20.00	441.92
$1.05	$2.10	$3.15	$5.25	$10.50	$21.00	1,178.44
$1.10	$2.20	$3.30	$5.50	$11.00	$22.00	676.98
$1.15	$2.30	$3.45	$5.75	$11.50	$23.00	623.88
$1.20	$2.40	$3.60	$6.00	$12.00	$24.00	766.7
$1.25	$2.50	$3.75	$6.25	$12.50	$25.00	568.18
$1.30	$2.60	$3.90	$6.50	$13.00	$26.00	949.79
$1.35	$2.70	$4.05	$6.75	$13.50	$27.00	1,116.42
$1.40	$2.80	$4.20	$7.00	$14.00	$28.00	795.45
$1.45	$2.90	$4.35	$7.25	$14.50	$29.00	1,247.76
$1.50	$3.00	$4.50	$7.50	$15.00	$30.00	795.45
$1.55	$3.10	$4.65	$7.75	$15.50	$31.00	1,116.42
$1.60	$3.20	$4.80	$8.00	$16.00	$32.00	1,157.01
$1.65	$3.30	$4.95	$8.25	$16.50	$33.00	871.72
$1.70	$3.40	$5.10	$8.50	$17.00	$34.00	1,247.76
$1.75	$3.50	$5.25	$8.75	$17.50	$35.00	748.66
$1.80	$3.60	$5.40	$9.00	$18.00	$36.00	1,719.89
$1.85	$3.70	$5.55	$9.25	$18.50	$37.00	1,223.77
$1.90	$3.80	$5.70	$9.50	$19.00	$38.00	1,247.76
$1.95	$3.90	$5.85	$9.75	$19.50	$39.00	2,447.53
$2.00	$4.00	$6.00	$10.00	$20.00	$40.00	795.45
$2.05	$4.10	$6.15	$10.25	$20.50	$41.00	1,631.69
$2.10	$4.20	$6.30	$10.50	$21.00	$42.00	1,078.57
$2.15	$4.30	$6.45	$10.75	$21.50	$43.00	1,157.01
$2.20	$4.40	$6.60	$11.00	$22.00	$44.00	1,479.90
$2.25	$4.50	$6.75	$11.25	$22.50	$45.00	826.44
$2.30	$4.60	$6.90	$11.50	$23.00	$46.00	1,719.89
$2.35	$4.70	$7.05	$11.75	$23.50	$47.00	1,353.95
$2.40	$4.80	$7.20	$12.00	$24.00	$48.00	1,078.57
$2.45	$4.90	$7.35	$12.25	$24.50	$49.00	1,928.36
$2.50	$5.00	$7.50	$12.50	$25.00	$50.00	1,157.01
$2.55	$5.10	$7.65	$12.75	$25.50	$51.00	1,353.95
$2.60	$5.20	$7.80	$13.00	$26.00	$52.00	1,479.90
$2.65	$5.30	$7.95	$13.25	$26.50	$53.00	1,223.77
$2.70	$5.40	$8.10	$13.50	$27.00	$54.00	1,631.69
$2.75	$5.50	$8.25	$13.75	$27.50	$55.00	1,136.35
$2.80	$5.60	$8.40	$14.00	$28.00	$56.00	1,479.90
$2.85	$5.70	$8.55	$14.25	$28.50	$57.00	1,719.89
$2.90	$5.80	$8.70	$14.50	$29.00	$58.00	1,383.39
$2.95	$5.90	$8.85	$14.75	$29.50	$59.00	1,325.75
$3.00	$6.00	$9.00	$15.00	$30.00	$60.00	1,136.35
$3.05	$6.10	$9.15	$15.25	$30.50	$61.00	1,674.63
$3.10	$6.20	$9.30	$15.50	$31.00	$62.00	1,272.72
$3.15	$6.30	$9.45	$15.75	$31.50	$63.00	1,515.14
