$0.10	$0.20	$0.50	$1.00	$2.00	$5.00	$10.00	$20.00	$30.00	
$0.01	$0.02	$0.05	$0.10	$0.20	$0.50	$1.00	$2.00	$3.00	34.05
$0.02	$0.04	$0.10	$0.20	$0.40	$1.00	$2.00	$4.00	$6.00	36.75
$0.03	$0.06	$0.15	$0.30	$0.60	$1.50	$3.00	$6.00	$9.00	45.27
$0.04	$0.08	$0.20	$0.40	$0.80	$2.00	$4.00	$8.00	$12.00	98.23
$0.05	$0.10	$0.25	$0.50	$1.00	$2.50	$5.00	$10.00	$15.00	99.11
$0.06	$0.12	$0.30	$0.60	$1.20	$3.00	$6.00	$12.00	$18.00	2,777.78
$0.08	$0.16	$0.40	$0.80	$1.60	$4.00	$8.00	$16.00	$24.00	11,111.11
$0.09	$0.18	$0.45	$0.90	$1.80	$4.50	$9.00	$18.00	$27.00	3,703.70
$0.10	$0.20	$0.50	$1.00	$2.00	$5.00	$10.00	$20.00	$30.00	20.29
$0.12	$0.24	$0.60	$1.20	$2.40	$6.00	$12.00	$24.00	$36.00	444.44
$0.14	$0.28	$0.70	$1.40	$2.80	$7.00	$14.00	$28.00	$42.00	62.5
$0.15	$0.30	$0.75	$1.50	$3.00	$7.50	$15.00	$30.00	$45.00	23.58
$0.20	$0.40	$1.00	$2.00	$4.00	$10.00	$20.00	$40.00	$60.00	63.59
$0.23	$0.46	$1.15	$2.30	$4.60	$11.50	$23.00	$46.00	$69.00	800
$0.25	$0.50	$1.25	$2.50	$5.00	$12.50	$25.00	$50.00	$75.00	634.92
$0.29	$0.58	$1.45	$2.90	$5.80	$14.50	$29.00	$58.00	$87.00	1,333.33
$0.30	$0.60	$1.50	$3.00	$6.00	$15.00	$30.00	$60.00	$90.00	373.83
$0.34	$0.68	$1.70	$3.40	$6.80	$17.00	$34.00	$68.00	$102.00	5,000.00
$0.35	$0.70	$1.75	$3.50	$7.00	$17.50	$35.00	$70.00	$105.00	2,500.00
$0.36	$0.72	$1.80	$3.60	$7.20	$18.00	$36.00	$72.00	$108.00	5,000.00
$0.40	$0.80	$2.00	$4.00	$8.00	$20.00	$40.00	$80.00	$120.00	1,030.93
$0.43	$0.86	$2.15	$4.30	$8.60	$21.50	$43.00	$86.00	$129.00	5,000.00
$0.45	$0.90	$2.25	$4.50	$9.00	$22.50	$45.00	$90.00	$135.00	1,754.39
$0.50	$1.00	$2.50	$5.00	$10.00	$25.00	$50.00	$100.00	$150.00	781.25
$0.55	$1.10	$2.75	$5.50	$11.00	$27.50	$55.00	$110.00	$165.00	6,666.67
$0.57	$1.14	$2.85	$5.70	$11.40	$28.50	$57.00	$114.00	$171.00	10,000.00
$0.60	$1.20	$3.00	$6.00	$12.00	$30.00	$60.00	$120.00	$180.00	816.33
$0.65	$1.30	$3.25	$6.50	$13.00	$32.50	$65.00	$130.00	$195.00	6,666.67
$0.68	$1.36	$3.40	$6.80	$13.60	$34.00	$68.00	$136.00	$204.00	4,444.44
$0.70	$1.40	$3.50	$7.00	$14.00	$35.00	$70.00	$140.00	$210.00	2,222.22
$0.75	$1.50	$3.75	$7.50	$15.00	$37.50	$75.00	$150.00	$225.00	1,481.48
$0.85	$1.70	$4.25	$8.50	$17.00	$42.50	$85.00	$170.00	$255.00	5,555.56
$0.90	$1.80	$4.50	$9.00	$18.00	$45.00	$90.00	$180.00	$270.00	2,666.67
$0.95	$1.90	$4.75	$9.50	$19.00	$47.50	$95.00	$190.00	$285.00	2,380.95
$1.00	$2.00	$5.00	$10.00	$20.00	$50.00	$100.00	$200.00	$300.00	401.61
$1.10	$2.20	$5.50	$11.00	$22.00	$55.00	$110.00	$220.00	$330.00	2,631.58
$1.15	$2.30	$5.75	$11.50	$23.00	$57.50	$115.00	$230.00	$345.00	20,000.00
$1.20	$2.40	$6.00	$12.00	$24.00	$60.00	$120.00	$240.00	$360.00	5,555.56
$1.25	$2.50	$6.25	$12.50	$25.00	$62.50	$125.00	$250.00	$375.00	4,444.44
$1.29	$2.58	$6.45	$12.90	$25.80	$64.50	$129.00	$258.00	$387.00	4,444.44
$1.30	$2.60	$6.50	$13.00	$26.00	$65.00	$130.00	$260.00	$390.00	3,703.70
$1.35	$2.70	$6.75	$13.50	$27.00	$67.50	$135.00	$270.00	$405.00	3,703.70
$1.37	$2.74	$6.85	$13.70	$27.40	$68.50	$137.00	$274.00	$411.00	10,000.00
$1.40	$2.80	$7.00	$14.00	$28.00	$70.00	$140.00	$280.00	$420.00	3,703.70
$1.50	$3.00	$7.50	$15.00	$30.00	$75.00	$150.00	$300.00	$450.00	260.42
$1.57	$3.14	$7.85	$15.70	$31.40	$78.50	$157.00	$314.00	$471.00	10,000.00
$1.64	$3.28	$8.20	$16.40	$32.80	$82.00	$164.00	$328.00	$492.00	10,000.00
$1.65	$3.30	$8.25	$16.50	$33.00	$82.50	$165.00	$330.00	$495.00	4,545.45
$1.67	$3.34	$8.35	$16.70	$33.40	$83.50	$167.00	$334.00	$501.00	13,333.33
$1.70	$3.40	$8.50	$17.00	$34.00	$85.00	$170.00	$340.00	$510.00	3,571.43
$1.75	$3.50	$8.75	$17.50	$35.00	$87.50	$175.00	$350.00	$525.00	2,000.00
$1.80	$3.60	$9.00	$18.00	$36.00	$90.00	$180.00	$360.00	$540.00	4,545.45
$2.00	$4.00	$10.00	$20.00	$40.00	$100.00	$200.00	$400.00	$600.00	304.88
$2.05	$4.10	$10.25	$20.50	$41.00	$102.50	$205.00	$410.00	$615.00	4,444.44
$2.07	$4.14	$10.35	$20.70	$41.40	$103.50	$207.00	$414.00	$621.00	6,666.67
$2.10	$4.20	$10.50	$21.00	$42.00	$105.00	$210.00	$420.00	$630.00	4,444.44
$2.15	$4.30	$10.75	$21.50	$43.00	$107.50	$215.00	$430.00	$645.00	6,451.61
$2.20	$4.40	$11.00	$22.00	$44.00	$110.00	$220.00	$440.00	$660.00	10,000.00
$2.30	$4.60	$11.50	$23.00	$46.00	$115.00	$230.00	$460.00	$690.00	4,000.00
$2.35	$4.70	$11.75	$23.50	$47.00	$117.50	$235.00	$470.00	$705.00	4,444.44
$2.50	$5.00	$12.50	$25.00	$50.00	$125.00	$250.00	$500.00	$750.00	322.58
$2.60	$5.20	$13.00	$26.00	$52.00	$130.00	$260.00	$520.00	$780.00	5,555.56
$2.70	$5.40	$13.50	$27.00	$54.00	$135.00	$270.00	$540.00	$810.00	4,000.00
$2.74	$5.48	$13.70	$27.40	$54.80	$137.00	$274.00	$548.00	$822.00	4,444.44
$2.90	$5.80	$14.50	$29.00	$58.00	$145.00	$290.00	$580.00	$870.00	3,076.92
$3.00	$6.00	$15.00	$30.00	$60.00	$150.00	$300.00	$600.00	$900.00	696.86
$3.20	$6.40	$16.00	$32.00	$64.00	$160.00	$320.00	$640.00	$960.00	11,111.11
$3.28	$6.56	$16.40	$32.80	$65.60	$164.00	$328.00	$656.00	$984.00	4,040.40
$3.30	$6.60	$16.50	$33.00	$66.00	$165.00	$330.00	$660.00	$990.00	1,041.67
$3.48	$6.96	$17.40	$34.80	$69.60	$174.00	$348.00	$696.00	$1,044.00	11,111.11
$3.50	$7.00	$17.50	$35.00	$70.00	$175.00	$350.00	$700.00	$1,050.00	714.29
$3.60	$7.20	$18.00	$36.00	$72.00	$180.00	$360.00	$720.00	$1,080.00	3,174.60
$4.00	$8.00	$20.00	$40.00	$80.00	$200.00	$400.00	$800.00	$1,200.00	4,040.40
$4.15	$8.30	$20.75	$41.50	$83.00	$207.50	$415.00	$830.00	$1,245.00	14,814.81
$4.50	$9.00	$22.50	$45.00	$90.00	$225.00	$450.00	$900.00	$1,350.00	100,000.00
$4.80	$9.60	$24.00	$48.00	$96.00	$240.00	$480.00	$960.00	$1,440.00	2,000.00
$5.00	$10.00	$25.00	$50.00	$100.00	$250.00	$500.00	$1,000.00	$1,500.00	1,716.74
$5.50	$11.00	$27.50	$55.00	$110.00	$275.00	$550.00	$1,100.00	$1,650.00	2,222.22
$5.70	$11.40	$28.50	$57.00	$114.00	$285.00	$570.00	$1,140.00	$1,710.00	66,666.67
$6.00	$12.00	$30.00	$60.00	$120.00	$300.00	$600.00	$1,200.00	$1,800.00	10,000.00
$6.50	$13.00	$32.50	$65.00	$130.00	$325.00	$650.00	$1,300.00	$1,950.00	14,285.71
$7.00	$14.00	$35.00	$70.00	$140.00	$350.00	$700.00	$1,400.00	$2,100.00	40,000.00
$7.50	$15.00	$37.50	$75.00	$150.00	$375.00	$750.00	$1,500.00	$2,250.00	40,000.00
$9.50	$19.00	$47.50	$95.00	$190.00	$475.00	$950.00	$1,900.00	$2,850.00	66,666.67
$10.00	$20.00	$50.00	$100.00	$200.00	$500.00	$1,000.00	$2,000.00	$3,000.00	28,571.43
$12.00	$24.00	$60.00	$120.00	$240.00	$600.00	$1,200.00	$2,400.00	$3,600.00	100,000.00
$50.00	$100.00	$250.00	$500.00	$1,000.00	$2,500.00	$5,000.00	$10,000.00	$15,000.00	1,000,000.00
