$0.05	$0.10	$0.25	$0.50	$1.00	$2.00	
$0.05	$0.10	$0.25	$0.50	$1.00	$2.00	400
$0.15	$0.30	$0.75	$1.50	$3.00	$6.00	333.33
$0.20	$0.40	$1.00	$2.00	$4.00	$8.00	333.11
$0.25	$0.50	$1.25	$2.50	$5.00	$10.00	333.33
$0.50	$1.00	$2.50	$5.00	$10.00	$20.00	333.33
$0.75	$1.50	$3.75	$7.50	$15.00	$30.00	500
$1.00	$2.00	$5.00	$10.00	$20.00	$40.00	444.44
$1.25	$2.50	$6.25	$12.50	$25.00	$50.00	454.55
$1.50	$3.00	$7.50	$15.00	$30.00	$60.00	624.22
$1.60	$3.20	$8.00	$16.00	$32.00	$64.00	1,250,000.00
$2.00	$4.00	$10.00	$20.00	$40.00	$80.00	1,000.00
$2.40	$4.80	$12.00	$24.00	$48.00	$96.00	1,250,000.00
$2.50	$5.00	$12.50	$25.00	$50.00	$100.00	1,250.00
$2.60	$5.20	$13.00	$26.00	$52.00	$104.00	1,250,000.00
$2.80	$5.60	$14.00	$28.00	$56.00	$112.00	1,250,000.00
$3.05	$6.10	$15.25	$30.50	$61.00	$122.00	1,250,000.00
$3.65	$7.30	$18.25	$36.50	$73.00	$146.00	666,666.67
$3.75	$7.50	$18.75	$37.50	$75.00	$150.00	2,490.66
$4.40	$8.80	$22.00	$44.00	$88.00	$176.00	625,000.00
$4.80	$9.60	$24.00	$48.00	$96.00	$192.00	434,782.61
$5.00	$10.00	$25.00	$50.00	$100.00	$200.00	3,990.42
$5.25	$10.50	$26.25	$52.50	$105.00	$210.00	333,333.33
$5.55	$11.10	$27.75	$55.50	$111.00	$222.00	333,333.33
$5.65	$11.30	$28.25	$56.50	$113.00	$226.00	909,090.91
$5.90	$11.80	$29.50	$59.00	$118.00	$236.00	333,333.33
$6.30	$12.60	$31.50	$63.00	$126.00	$252.00	222,222.22
$6.35	$12.70	$31.75	$63.50	$127.00	$254.00	909,090.91
$6.70	$13.40	$33.50	$67.00	$134.00	$268.00	222,222.22
$6.90	$13.80	$34.50	$69.00	$138.00	$276.00	909,090.91
$6.95	$13.90	$34.75	$69.50	$139.00	$278.00	188,679.25
$7.35	$14.70	$36.75	$73.50	$147.00	$294.00	188,679.25
$7.40	$14.80	$37.00	$74.00	$148.00	$296.00	909,090.91
$8.00	$16.00	$40.00	$80.00	$160.00	$320.00	188,679.25
$8.25	$16.50	$41.25	$82.50	$165.00	$330.00	188,679.25
$8.40	$16.80	$42.00	$84.00	$168.00	$336.00	188,679.25
$8.90	$17.80	$44.50	$89.00	$178.00	$356.00	188,679.25
$9.15	$18.30	$45.75	$91.50	$183.00	$366.00	166,666.67
$9.40	$18.80	$47.00	$94.00	$188.00	$376.00	188,679.25
$9.65	$19.30	$48.25	$96.50	$193.00	$386.00	166,666.67
$9.90	$19.80	$49.50	$99.00	$198.00	$396.00	147,058.82
$10.00	$20.00	$50.00	$100.00	$200.00	$400.00	6,666.67
$10.25	$20.50	$51.25	$102.50	$205.00	$410.00	147,058.82
$10.40	$20.80	$52.00	$104.00	$208.00	$416.00	166,666.67
$10.70	$21.40	$53.50	$107.00	$214.00	$428.00	147,058.82
$10.75	$21.50	$53.75	$107.50	$215.00	$430.00	312,500.00
$10.90	$21.80	$54.50	$109.00	$218.00	$436.00	1,428,571.43
$11.00	$22.00	$55.00	$110.00	$220.00	$440.00	147,058.82
$11.15	$22.30	$55.75	$111.50	$223.00	$446.00	144,927.54
$11.25	$22.50	$56.25	$112.50	$225.00	$450.00	270,270.27
$11.40	$22.80	$57.00	$114.00	$228.00	$456.00	109,890.11
$11.70	$23.40	$58.50	$117.00	$234.00	$468.00	109,890.11
$11.95	$23.90	$59.75	$119.50	$239.00	$478.00	312,500.00
$12.00	$24.00	$60.00	$120.00	$240.00	$480.00	109,890.11
$12.20	$24.40	$61.00	$122.00	$244.00	$488.00	102,040.82
$12.35	$24.70	$61.75	$123.50	$247.00	$494.00	270,270.27
$12.60	$25.20	$63.00	$126.00	$252.00	$504.00	109,890.11
$13.45	$26.90	$67.25	$134.50	$269.00	$538.00	102,040.82
$14.00	$28.00	$70.00	$140.00	$280.00	$560.00	147,058.82
$14.30	$28.60	$71.50	$143.00	$286.00	$572.00	131,578.95
$14.65	$29.30	$73.25	$146.50	$293.00	$586.00	147,058.82
$14.85	$29.70	$74.25	$148.50	$297.00	$594.00	666,666.67
$15.05	$30.10	$75.25	$150.50	$301.00	$602.00	131,578.95
$15.50	$31.00	$77.50	$155.00	$310.00	$620.00	166,666.67
$15.85	$31.70	$79.25	$158.50	$317.00	$634.00	131,578.95
$16.15	$32.30	$80.75	$161.50	$323.00	$646.00	73,529.41
$16.50	$33.00	$82.50	$165.00	$330.00	$660.00	169,491.53
$16.85	$33.70	$84.25	$168.50	$337.00	$674.00	166,666.67
$17.45	$34.90	$87.25	$174.50	$349.00	$698.00	166,666.67
$17.90	$35.80	$89.50	$179.00	$358.00	$716.00	625,000.00
$18.00	$36.00	$90.00	$180.00	$360.00	$720.00	156,250.00
$18.05	$36.10	$90.25	$180.50	$361.00	$722.00	73,529.41
$18.25	$36.50	$91.25	$182.50	$365.00	$730.00	169,491.53
$18.80	$37.60	$94.00	$188.00	$376.00	$752.00	188,679.25
$19.05	$38.10	$95.25	$190.50	$381.00	$762.00	144,927.54
$19.25	$38.50	$96.25	$192.50	$385.00	$770.00	102,040.82
$19.85	$39.70	$99.25	$198.50	$397.00	$794.00	102,040.82
$20.00	$40.00	$100.00	$200.00	$400.00	$800.00	26,315.79
$20.05	$40.10	$100.25	$200.50	$401.00	$802.00	156,250.00
$20.50	$41.00	$102.50	$205.00	$410.00	$820.00	169,491.53
$20.60	$41.20	$103.00	$206.00	$412.00	$824.00	120,481.93
$20.75	$41.50	$103.75	$207.50	$415.00	$830.00	169,491.53
$21.00	$42.00	$105.00	$210.00	$420.00	$840.00	169,491.53
$21.15	$42.30	$105.75	$211.50	$423.00	$846.00	169,491.53
$21.30	$42.60	$106.50	$213.00	$426.00	$852.00	500,000.00
$21.65	$43.30	$108.25	$216.50	$433.00	$866.00	131,578.95
$22.65	$45.30	$113.25	$226.50	$453.00	$906.00	156,250.00
$22.85	$45.70	$114.25	$228.50	$457.00	$914.00	500,000.00
$22.90	$45.80	$114.50	$229.00	$458.00	$916.00	333,333.33
$23.10	$46.20	$115.50	$231.00	$462.00	$924.00	156,250.00
$23.35	$46.70	$116.75	$233.50	$467.00	$934.00	434,782.61
$23.65	$47.30	$118.25	$236.50	$473.00	$946.00	156,250.00
$23.75	$47.50	$118.75	$237.50	$475.00	$950.00	188,679.25
$23.85	$47.70	$119.25	$238.50	$477.00	$954.00	169,491.53
$24.30	$48.60	$121.50	$243.00	$486.00	$972.00	500,000.00
$24.70	$49.40	$123.50	$247.00	$494.00	$988.00	188,679.25
$25.00	$50.00	$125.00	$250.00	$500.00	$1,000.00	54,644.81
$25.20	$50.40	$126.00	$252.00	$504.00	$1,008.00	416,666.67
$25.80	$51.60	$129.00	$258.00	$516.00	$1,032.00	82,644.63
$26.10	$52.20	$130.50	$261.00	$522.00	$1,044.00	188,679.25
$26.40	$52.80	$132.00	$264.00	$528.00	$1,056.00	416,666.67
$26.50	$53.00	$132.50	$265.00	$530.00	$1,060.00	208,333.33
$26.65	$53.30	$133.25	$266.50	$533.00	$1,066.00	416,666.67
$26.85	$53.70	$134.25	$268.50	$537.00	$1,074.00	208,333.33
$27.10	$54.20	$135.50	$271.00	$542.00	$1,084.00	208,333.33
$27.15	$54.30	$135.75	$271.50	$543.00	$1,086.00	434,782.61
$27.80	$55.60	$139.00	$278.00	$556.00	$1,112.00	500,000.00
$28.20	$56.40	$141.00	$282.00	$564.00	$1,128.00	169,491.53
$28.25	$56.50	$141.25	$282.50	$565.00	$1,130.00	208,333.33
$28.65	$57.30	$143.25	$286.50	$573.00	$1,146.00	357,142.86
$29.05	$58.10	$145.25	$290.50	$581.00	$1,162.00	208,333.33
$29.15	$58.30	$145.75	$291.50	$583.00	$1,166.00	169,491.53
$29.20	$58.40	$146.00	$292.00	$584.00	$1,168.00	434,782.61
$29.50	$59.00	$147.50	$295.00	$590.00	$1,180.00	138,888.89
$30.15	$60.30	$150.75	$301.50	$603.00	$1,206.00	208,333.33
$30.55	$61.10	$152.75	$305.50	$611.00	$1,222.00	208,333.33
$30.80	$61.60	$154.00	$308.00	$616.00	$1,232.00	136,986.30
$30.85	$61.70	$154.25	$308.50	$617.00	$1,234.00	166,666.67
$31.85	$63.70	$159.25	$318.50	$637.00	$1,274.00	208,333.33
$31.90	$63.80	$159.50	$319.00	$638.00	$1,276.00	208,333.33
$32.00	$64.00	$160.00	$320.00	$640.00	$1,280.00	208,333.33
$32.15	$64.30	$160.75	$321.50	$643.00	$1,286.00	125,000.00
$32.60	$65.20	$163.00	$326.00	$652.00	$1,304.00	188,679.25
$32.70	$65.40	$163.50	$327.00	$654.00	$1,308.00	500,000.00
$33.05	$66.10	$165.25	$330.50	$661.00	$1,322.00	208,333.33
$33.85	$67.70	$169.25	$338.50	$677.00	$1,354.00	357,142.86
$34.00	$68.00	$170.00	$340.00	$680.00	$1,360.00	208,333.33
$34.40	$68.80	$172.00	$344.00	$688.00	$1,376.00	434,782.61
$34.70	$69.40	$173.50	$347.00	$694.00	$1,388.00	322,580.65
$35.25	$70.50	$176.25	$352.50	$705.00	$1,410.00	208,333.33
$35.35	$70.70	$176.75	$353.50	$707.00	$1,414.00	666,666.67
$35.55	$71.10	$177.75	$355.50	$711.00	$1,422.00	208,333.33
$35.80	$71.60	$179.00	$358.00	$716.00	$1,432.00	169,491.53
$36.05	$72.10	$180.25	$360.50	$721.00	$1,442.00	322,580.65
$36.35	$72.70	$181.75	$363.50	$727.00	$1,454.00	285,714.29
$37.05	$74.10	$185.25	$370.50	$741.00	$1,482.00	322,580.65
$38.10	$76.20	$190.50	$381.00	$762.00	$1,524.00	312,500.00
$38.35	$76.70	$191.75	$383.50	$767.00	$1,534.00	277,777.78
$38.90	$77.80	$194.50	$389.00	$778.00	$1,556.00	208,333.33
$39.15	$78.30	$195.75	$391.50	$783.00	$1,566.00	416,666.67
$39.30	$78.60	$196.50	$393.00	$786.00	$1,572.00	188,679.25
$40.00	$80.00	$200.00	$400.00	$800.00	$1,600.00	357,142.86
$40.45	$80.90	$202.25	$404.50	$809.00	$1,618.00	232,558.14
